STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,N07240
1,AL,35475,4,930,120,0
1,AL,35475,5,1650,90,0
1,AL,35475,6,320,20,0
1,AL,35476,1,1570,870,80
1,AL,35476,2,1010,470,150
1,AL,35476,3,430,190,40
1,AL,35476,4,180,40,0
1,AL,35476,5,170,40,0
1,AL,35476,6,50,0,0
1,AL,35480,1,210,120,0
1,AL,35480,2,160,70,40
1,AL,35480,3,110,30,0
1,AL,35480,4,90,20,0
1,AL,35480,5,110,0,0
1,AL,35480,6,0,0,0
1,AL,35481,1,590,320,40
1,AL,35481,2,330,130,80
1,AL,35481,3,180,40,0
1,AL,35481,4,100,30,0
1,AL,35481,5,100,0,0
1,AL,35481,6,0,0,0
1,AL,35490,1,550,350,30
1,AL,35490,2,460,190,80
1,AL,35490,3,340,100,30
1,AL,35490,4,210,30,0
1,AL,35490,5,240,20,0
1,AL,35490,6,20,0,0
1,AL,35501,1,1600,870,60
1,AL,35501,2,950,410,130
1,AL,35501,3,440,150,40
1,AL,35501,4,260,50,0
1,AL,35501,5,310,50,0
1,AL,35501,6,60,0,0
1,AL,35503,1,1240,720,50
1,AL,35503,2,850,340,170
1,AL,35503,3,480,120,60
1,AL,35503,4,290,30,0
1,AL,35503,5,420,40,0
1,AL,35503,6,50,0,0
1,AL,35504,1,1680,1090,70
1,AL,35504,2,1260,570,200
1,AL,35504,3,730,190,70
1,AL,35504,4,570,90,0
1,AL,35504,5,820,40,0
1,AL,35504,6,200,20,0
1,AL,35540,1,320,190,0
1,AL,35540,2,250,90,100
1,AL,35540,3,150,40,0
1,AL,35540,4,100,0,0
1,AL,35540,5,80,0,0
1,AL,35540,6,0,0,0
1,AL,35541,1,460,260,30
1,AL,35541,2,310,110,60
1,AL,35541,3,180,50,20
1,AL,35541,4,130,0,0
1,AL,35541,5,180,20,0
1,AL,35541,6,60,0,0
1,AL,35542,1,150,80,0
1,AL,35542,2,120,50,50
1,AL,35542,3,70,0,0
1,AL,35542,4,40,0,0
1,AL,35542,5,50,0,0
1,AL,35542,6,0,0,0
1,AL,35543,1,150,70,0
1,AL,35543,2,90,50,40
1,AL,35543,3,60,0,0
1,AL,35543,4,30,0,0
1,AL,35543,5,20,0,0
1,AL,35543,6,0,0,0
1,AL,35544,1,80,40,0
1,AL,35544,2,70,40,20
1,AL,35544,3,40,0,0
1,AL,35544,4,30,0,0
1,AL,35544,5,0,0,0
1,AL,35544,6,0,0,0
1,AL,35546,1,510,280,0
1,AL,35546,2,430,150,80
1,AL,35546,3,250,50,30
1,AL,35546,4,150,20,0
1,AL,35546,5,160,0,0
1,AL,35546,6,0,0,0
1,AL,35548,1,250,130,0
1,AL,35548,2,160,60,60
1,AL,35548,3,80,20,0
1,AL,35548,4,40,0,0
1,AL,35548,5,30,0,0
1,AL,35548,6,0,0,0
1,AL,35549,1,580,350,20
1,AL,35549,2,390,150,80
1,AL,35549,3,170,50,30
1,AL,35549,4,100,30,0
1,AL,35549,5,120,0,0
1,AL,35549,6,0,0,0
1,AL,35550,1,730,440,30
1,AL,35550,2,470,170,70
1,AL,35550,3,310,90,30
1,AL,35550,4,140,0,0
1,AL,35550,5,180,20,0
1,AL,35550,6,20,0,0
1,AL,35552,1,140,70,0
1,AL,35552,2,110,50,40
1,AL,35552,3,60,0,0
1,AL,35552,4,30,0,0
1,AL,35552,5,30,0,0
1,AL,35552,6,0,0,0
1,AL,35553,1,670,350,30
1,AL,35553,2,480,180,100
1,AL,35553,3,230,40,40
1,AL,35553,4,120,30,0
1,AL,35553,5,140,0,0
1,AL,35553,6,40,0,0
1,AL,35554,1,130,80,0
1,AL,35554,2,130,60,40
1,AL,35554,3,60,0,0
1,AL,35554,4,50,0,0
1,AL,35554,5,50,0,0
1,AL,35554,6,0,0,0
1,AL,35555,1,1510,770,60
1,AL,35555,2,950,370,180
1,AL,35555,3,510,110,60
1,AL,35555,4,330,30,0
1,AL,35555,5,290,30,0
1,AL,35555,6,50,0,0
1,AL,35563,1,610,340,40
1,AL,35563,2,410,150,90
1,AL,35563,3,220,50,30
1,AL,35563,4,140,30,0
1,AL,35563,5,140,0,0
1,AL,35563,6,20,0,0
1,AL,35564,1,320,170,20
1,AL,35564,2,230,70,80
1,AL,35564,3,130,40,0
1,AL,35564,4,50,0,0
1,AL,35564,5,60,0,0
1,AL,35564,6,0,0,0
1,AL,35565,1,1990,1130,100
1,AL,35565,2,1320,510,280
1,AL,35565,3,650,130,100
1,AL,35565,4,320,20,0
1,AL,35565,5,310,20,0
1,AL,35565,6,80,0,0
1,AL,35570,1,1660,970,80
1,AL,35570,2,1050,380,230
1,AL,35570,3,580,130,90
1,AL,35570,4,320,40,0
1,AL,35570,5,280,20,0
1,AL,35570,6,40,0,0
1,AL,35571,1,130,70,0
1,AL,35571,2,90,50,40
1,AL,35571,3,50,0,0
1,AL,35571,4,30,0,0
1,AL,35571,5,20,0,0
1,AL,35571,6,0,0,0
1,AL,35572,1,140,70,0
1,AL,35572,2,120,40,40
1,AL,35572,3,60,20,0
1,AL,35572,4,30,0,0
1,AL,35572,5,50,0,0
1,AL,35572,6,0,0,0
1,AL,35574,1,170,110,0
1,AL,35574,2,160,80,50
1,AL,35574,3,110,30,0
1,AL,35574,4,60,0,0
1,AL,35574,5,60,0,0
1,AL,35574,6,0,0,0
1,AL,35575,1,150,70,0
1,AL,35575,2,90,40,30
1,AL,35575,3,60,30,0
1,AL,35575,4,40,0,0
1,AL,35575,5,30,0,0
1,AL,35575,6,0,0,0
1,AL,35576,1,410,230,0
1,AL,35576,2,330,120,70
1,AL,35576,3,170,50,20
1,AL,35576,4,150,0,0
1,AL,35576,5,120,0,0
1,AL,35576,6,0,0,0
1,AL,35578,1,700,380,30
1,AL,35578,2,530,190,100
1,AL,35578,3,260,60,40
1,AL,35578,4,190,20,0
1,AL,35578,5,160,0,0
1,AL,35578,6,0,0,0
1,AL,35579,1,440,270,20
1,AL,35579,2,340,140,50
1,AL,35579,3,180,40,20
1,AL,35579,4,110,20,0
1,AL,35579,5,110,0,0
1,AL,35579,6,0,0,0
1,AL,35580,1,560,320,30
1,AL,35580,2,370,160,80
1,AL,35580,3,210,50,0
1,AL,35580,4,160,50,0
1,AL,35580,5,160,0,0
1,AL,35580,6,0,0,0
1,AL,35581,1,800,420,50
1,AL,35581,2,540,200,100
1,AL,35581,3,260,70,40
1,AL,35581,4,140,0,0
1,AL,35581,5,150,0,0
1,AL,35581,6,0,0,0
1,AL,35582,1,580,360,30
1,AL,35582,2,520,230,100
1,AL,35582,3,220,40,30
1,AL,35582,4,160,30,0
1,AL,35582,5,110,0,0
1,AL,35582,6,30,0,0
1,AL,35585,1,220,140,0
1,AL,35585,2,160,60,70
1,AL,35585,3,90,20,0
1,AL,35585,4,70,0,0
1,AL,35585,5,60,0,0
1,AL,35585,6,0,0,0
1,AL,35586,1,610,320,30
1,AL,35586,2,430,140,90
1,AL,35586,3,230,40,40
1,AL,35586,4,160,20,0
1,AL,35586,5,130,0,0
1,AL,35586,6,0,0,0
1,AL,35587,1,100,60,0
1,AL,35587,2,90,30,30
1,AL,35587,3,40,20,0
1,AL,35587,4,40,0,0
1,AL,35587,5,40,0,0
1,AL,35587,6,0,0,0
1,AL,35592,1,690,380,30
1,AL,35592,2,410,150,80
1,AL,35592,3,270,80,30
1,AL,35592,4,140,0,0
1,AL,35592,5,140,0,0
1,AL,35592,6,20,0,0
1,AL,35593,1,240,140,0
1,AL,35593,2,200,90,60
1,AL,35593,3,120,20,0
1,AL,35593,4,60,0,0
1,AL,35593,5,50,0,0
1,AL,35593,6,0,0,0
1,AL,35594,1,1040,600,60
1,AL,35594,2,770,300,140
1,AL,35594,3,440,100,50
1,AL,35594,4,280,50,0
1,AL,35594,5,300,0,0
1,AL,35594,6,50,0,0
1,AL,35601,1,6030,3460,340
1,AL,35601,2,3850,1680,780
1,AL,35601,3,1580,560,140
1,AL,35601,4,820,200,0
1,AL,35601,5,930,160,0
1,AL,35601,6,290,30,0
1,AL,35603,1,4560,3000,240
1,AL,35603,2,3270,1520,610
1,AL,35603,3,1970,650,170
1,AL,35603,4,1480,280,0
1,AL,35603,5,2420,230,0
1,AL,35603,6,570,30,0
1,AL,35610,1,260,160,0
1,AL,35610,2,180,80,60
1,AL,35610,3,130,50,0
1,AL,35610,4,80,0,0
1,AL,35610,5,90,0,0
1,AL,35610,6,0,0,0
1,AL,35611,1,4230,2500,210
1,AL,35611,2,2830,1280,560
1,AL,35611,3,1310,460,130
1,AL,35611,4,760,140,0
1,AL,35611,5,980,120,0
1,AL,35611,6,220,20,0
1,AL,35613,1,2500,1790,110
1,AL,35613,2,1780,830,280
1,AL,35613,3,1390,410,150
1,AL,35613,4,1240,200,0
1,AL,35613,5,2270,190,0
1,AL,35613,6,600,30,0
1,AL,35614,1,1120,650,60
1,AL,35614,2,880,370,170
1,AL,35614,3,460,120,60
1,AL,35614,4,280,30,0
1,AL,35614,5,270,30,0
1,AL,35614,6,40,0,0
1,AL,35616,1,530,280,30
1,AL,35616,2,360,160,80
1,AL,35616,3,230,50,40
1,AL,35616,4,140,40,0
1,AL,35616,5,140,0,0
1,AL,35616,6,0,0,0
1,AL,35618,1,350,190,30
1,AL,35618,2,210,80,70
1,AL,35618,3,110,40,0
1,AL,35618,4,40,0,0
1,AL,35618,5,40,0,0
1,AL,35618,6,0,0,0
1,AL,35619,1,750,450,50
1,AL,35619,2,540,230,120
1,AL,35619,3,330,70,40
1,AL,35619,4,210,30,0
1,AL,35619,5,210,0,0
1,AL,35619,6,20,0,0
1,AL,35620,1,1260,740,50
1,AL,35620,2,960,420,180
1,AL,35620,3,600,160,80
1,AL,35620,4,430,50,0
1,AL,35620,5,450,30,0
1,AL,35620,6,60,0,0
1,AL,35621,1,460,270,20
1,AL,35621,2,290,110,60
1,AL,35621,3,170,50,30
1,AL,35621,4,120,0,0
1,AL,35621,5,160,0,0
1,AL,35621,6,0,0,0
1,AL,35622,1,1110,630,50
1,AL,35622,2,740,270,130
1,AL,35622,3,410,100,60
1,AL,35622,4,220,50,0
1,AL,35622,5,260,0,0
1,AL,35622,6,20,0,0
1,AL,35630,1,6010,4100,350
1,AL,35630,2,3080,1530,560
1,AL,35630,3,1440,560,140
1,AL,35630,4,800,200,0
1,AL,35630,5,960,160,0
1,AL,35630,6,260,30,0
1,AL,35633,1,3030,1990,160
1,AL,35633,2,2060,850,400
1,AL,35633,3,1300,290,170
1,AL,35633,4,920,130,0
1,AL,35633,5,1050,80,0
1,AL,35633,6,180,0,0
1,AL,35634,1,1580,1080,70
1,AL,35634,2,930,360,150
1,AL,35634,3,640,160,70
1,AL,35634,4,450,70,0
1,AL,35634,5,680,60,0
1,AL,35634,6,280,0,0
1,AL,35640,1,3570,2300,150
1,AL,35640,2,2610,1100,480
1,AL,35640,3,1610,430,200
1,AL,35640,4,1130,150,0
1,AL,35640,5,1620,110,0
1,AL,35640,6,270,0,0
1,AL,35643,1,490,290,40
1,AL,35643,2,400,160,90
1,AL,35643,3,190,70,0
1,AL,35643,4,90,20,0
1,AL,35643,5,100,0,0
1,AL,35643,6,0,0,0
1,AL,35645,1,1840,1280,100
1,AL,35645,2,1250,510,220
1,AL,35645,3,880,220,90
1,AL,35645,4,650,90,0
1,AL,35645,5,960,80,0
1,AL,35645,6,220,0,0
1,AL,35646,1,700,410,40
1,AL,35646,2,500,190,110
1,AL,35646,3,260,70,30
1,AL,35646,4,140,30,0
1,AL,35646,5,170,0,0
1,AL,35646,6,20,0,0
1,AL,35647,1,150,90,0
1,AL,35647,2,120,40,40
1,AL,35647,3,70,30,0
1,AL,35647,4,50,0,0
1,AL,35647,5,50,0,0
1,AL,35647,6,0,0,0
1,AL,35648,1,580,370,30
1,AL,35648,2,380,160,50
1,AL,35648,3,250,50,30
1,AL,35648,4,180,30,0
1,AL,35648,5,180,0,0
1,AL,35648,6,0,0,0
1,AL,35650,1,2020,1200,110
1,AL,35650,2,1320,530,280
1,AL,35650,3,840,210,90
1,AL,35650,4,580,70,0
1,AL,35650,5,630,40,0
1,AL,35650,6,60,0,0
1,AL,35651,1,140,80,0
1,AL,35651,2,110,40,40
1,AL,35651,3,70,30,0
1,AL,35651,4,50,0,0
1,AL,35651,5,40,0,0
1,AL,35651,6,0,0,0
1,AL,35652,1,1190,780,40
1,AL,35652,2,790,360,160
1,AL,35652,3,540,150,50
1,AL,35652,4,400,60,0
1,AL,35652,5,460,40,0
1,AL,35652,6,90,0,0
1,AL,35653,1,1820,1070,110
1,AL,35653,2,1380,530,260
1,AL,35653,3,540,120,70
1,AL,35653,4,290,30,0
1,AL,35653,5,310,20,0
1,AL,35653,6,70,0,0
1,AL,35654,1,1250,710,90
1,AL,35654,2,840,300,160
1,AL,35654,3,390,90,60
1,AL,35654,4,270,50,0
1,AL,35654,5,230,0,0
1,AL,35654,6,20,0,0
1,AL,35660,1,1720,1060,100
1,AL,35660,2,1080,520,210
1,AL,35660,3,450,150,40
1,AL,35660,4,220,40,0
1,AL,35660,5,230,30,0
1,AL,35660,6,40,0,0
1,AL,35661,1,2710,1810,160
1,AL,35661,2,1870,850,340
1,AL,35661,3,1200,360,120
1,AL,35661,4,830,120,0
1,AL,35661,5,1070,90,0
1,AL,35661,6,260,30,0
1,AL,35670,1,1130,690,50
1,AL,35670,2,760,330,140
1,AL,35670,3,490,120,60
1,AL,35670,4,320,40,0
1,AL,35670,5,440,30,0
1,AL,35670,6,50,0,0
1,AL,35671,1,350,190,0
1,AL,35671,2,260,90,70
1,AL,35671,3,110,50,0
1,AL,35671,4,80,30,0
1,AL,35671,5,90,0,0
1,AL,35671,6,30,0,0
1,AL,35672,1,870,480,50
1,AL,35672,2,630,260,140
1,AL,35672,3,350,100,40
1,AL,35672,4,240,40,0
1,AL,35672,5,280,30,0
1,AL,35672,6,30,0,0
1,AL,35673,1,1150,670,50
1,AL,35673,2,880,310,160
1,AL,35673,3,540,150,60
1,AL,35673,4,350,50,0
1,AL,35673,5,450,30,0
1,AL,35673,6,40,0,0
1,AL,35674,1,3080,1950,170
1,AL,35674,2,1940,830,390
1,AL,35674,3,1150,330,140
1,AL,35674,4,770,110,0
1,AL,35674,5,940,70,0
1,AL,35674,6,150,0,0
1,AL,35677,1,280,170,0
1,AL,35677,2,190,80,70
1,AL,35677,3,110,40,0
1,AL,35677,4,60,0,0
1,AL,35677,5,70,0,0
1,AL,35677,6,0,0,0
1,AL,35739,1,780,500,40
1,AL,35739,2,530,230,100
1,AL,35739,3,340,80,40
1,AL,35739,4,250,30,0
1,AL,35739,5,260,20,0
1,AL,35739,6,40,0,0
1,AL,35740,1,450,270,30
1,AL,35740,2,380,150,90
1,AL,35740,3,180,50,30
1,AL,35740,4,120,20,0
1,AL,35740,5,130,0,0
1,AL,35740,6,0,0,0
1,AL,35741,1,390,290,20
1,AL,35741,2,280,160,40
1,AL,35741,3,200,90,0
1,AL,35741,4,160,50,0
1,AL,35741,5,300,60,0
1,AL,35741,6,210,0,0
1,AL,35744,1,380,230,20
1,AL,35744,2,260,90,60
1,AL,35744,3,160,40,20
1,AL,35744,4,60,0,0
1,AL,35744,5,80,0,0
1,AL,35744,6,0,0,0
1,AL,35746,1,140,90,0
1,AL,35746,2,90,40,30
1,AL,35746,3,60,0,0
1,AL,35746,4,30,0,0
1,AL,35746,5,30,0,0
1,AL,35746,6,0,0,0
1,AL,35747,1,890,550,50
1,AL,35747,2,550,220,100
1,AL,35747,3,360,90,40
1,AL,35747,4,240,40,0
1,AL,35747,5,380,30,0
1,AL,35747,6,60,0,0
1,AL,35748,1,1060,750,60
1,AL,35748,2,660,290,110
1,AL,35748,3,350,100,50
1,AL,35748,4,280,50,0
1,AL,35748,5,670,60,0
1,AL,35748,6,340,0,0
1,AL,35749,1,3340,2450,180
1,AL,35749,2,2470,1150,430
1,AL,35749,3,1840,660,160
1,AL,35749,4,1480,320,0
1,AL,35749,5,2460,250,0
1,AL,35749,6,490,20,0
1,AL,35750,1,2070,1340,100
1,AL,35750,2,1520,650,280
1,AL,35750,3,950,260,110
1,AL,35750,4,600,90,0
1,AL,35750,5,780,60,0
1,AL,35750,6,110,0,0
1,AL,35752,1,300,160,0
1,AL,35752,2,250,100,60
1,AL,35752,3,110,40,0
1,AL,35752,4,60,20,0
1,AL,35752,5,90,0,0
1,AL,35752,6,0,0,0
1,AL,35754,1,840,530,40
1,AL,35754,2,640,210,80
1,AL,35754,3,240,80,30
1,AL,35754,4,180,40,0
1,AL,35754,5,290,20,0
1,AL,35754,6,70,0,0
1,AL,35755,1,110,50,0
1,AL,35755,2,60,30,0
1,AL,35755,3,40,30,0
1,AL,35755,4,40,0,0
1,AL,35755,5,40,0,0
1,AL,35755,6,0,0,0
1,AL,35756,1,2150,1650,100
1,AL,35756,2,1460,710,260
1,AL,35756,3,1160,440,90
1,AL,35756,4,1050,250,0
1,AL,35756,5,2590,220,0
1,AL,35756,6,720,30,0
1,AL,35757,1,2060,1540,90
1,AL,35757,2,1400,700,230
1,AL,35757,3,1080,430,90
1,AL,35757,4,910,260,0
1,AL,35757,5,1900,240,0
1,AL,35757,6,420,30,0
1,AL,35758,1,5630,4330,280
1,AL,35758,2,3620,1980,600
1,AL,35758,3,2550,1180,180
1,AL,35758,4,2240,640,0
1,AL,35758,5,5460,720,0
1,AL,35758,6,2060,100,0
1,AL,35759,1,1120,820,40
1,AL,35759,2,890,430,140
1,AL,35759,3,720,250,40
1,AL,35759,4,610,130,0
1,AL,35759,5,970,100,0
1,AL,35759,6,130,0,0
1,AL,35760,1,780,460,50
1,AL,35760,2,510,200,80
1,AL,35760,3,320,80,50
1,AL,35760,4,210,0,0
1,AL,35760,5,240,20,0
1,AL,35760,6,50,0,0
1,AL,35761,1,1580,1080,80
1,AL,35761,2,1240,560,250
1,AL,35761,3,810,250,100
1,AL,35761,4,580,90,0
1,AL,35761,5,940,100,0
1,AL,35761,6,200,0,0
1,AL,35763,1,2000,1560,80
1,AL,35763,2,1150,570,190
1,AL,35763,3,950,320,70
1,AL,35763,4,950,220,0
1,AL,35763,5,2760,240,0
1,AL,35763,6,1210,50,0
1,AL,35764,1,100,60,0
1,AL,35764,2,60,40,0
1,AL,35764,3,50,0,0
1,AL,35764,4,30,0,0
1,AL,35764,5,0,0,0
1,AL,35764,6,0,0,0
1,AL,35765,1,580,330,30
1,AL,35765,2,400,150,80
1,AL,35765,3,230,60,40
1,AL,35765,4,100,0,0
1,AL,35765,5,140,0,0
1,AL,35765,6,0,0,0
1,AL,35768,1,1820,1100,90
1,AL,35768,2,1270,490,250
1,AL,35768,3,660,170,90
1,AL,35768,4,370,60,0
1,AL,35768,5,370,40,0
1,AL,35768,6,90,0,0
1,AL,35769,1,1420,910,70
1,AL,35769,2,950,430,140
1,AL,35769,3,600,160,80
1,AL,35769,4,370,70,0
1,AL,35769,5,650,70,0
1,AL,35769,6,180,0,0
1,AL,35771,1,550,320,20
1,AL,35771,2,390,130,60
1,AL,35771,3,200,50,30
1,AL,35771,4,110,0,0
1,AL,35771,5,130,0,0
1,AL,35771,6,0,0,0
1,AL,35772,1,720,390,50
1,AL,35772,2,530,190,120
1,AL,35772,3,230,70,20
1,AL,35772,4,160,30,0
1,AL,35772,5,160,0,0
1,AL,35772,6,0,0,0
1,AL,35773,1,2030,1280,110
1,AL,35773,2,1420,620,250
1,AL,35773,3,840,260,90
1,AL,35773,4,560,120,0
1,AL,35773,5,710,80,0
1,AL,35773,6,130,0,0
1,AL,35775,1,140,90,0
1,AL,35775,2,110,20,0
1,AL,35775,3,40,20,0
1,AL,35775,4,20,0,0
1,AL,35775,5,30,0,0
1,AL,35775,6,0,0,0
1,AL,35776,1,570,330,20
1,AL,35776,2,390,150,80
1,AL,35776,3,220,50,30
1,AL,35776,4,130,30,0
1,AL,35776,5,130,0,0
1,AL,35776,6,0,0,0
1,AL,35801,1,2690,2120,100
1,AL,35801,2,1810,1230,210
1,AL,35801,3,1360,840,70
1,AL,35801,4,1060,510,0
1,AL,35801,5,2160,490,0
1,AL,35801,6,1400,130,0
1,AL,35802,1,3330,2570,170
1,AL,35802,2,2270,1470,300
1,AL,35802,3,1420,790,90
1,AL,35802,4,1040,410,0
1,AL,35802,5,2320,440,0
1,AL,35802,6,1090,110,0
1,AL,35803,1,3560,2680,200
1,AL,35803,2,2590,1430,410
1,AL,35803,3,1950,830,140
1,AL,35803,4,1660,440,0
1,AL,35803,5,3120,440,0
1,AL,35803,6,850,40,0
1,AL,35805,1,4770,2620,240
1,AL,35805,2,2110,1000,330
1,AL,35805,3,560,240,50
1,AL,35805,4,210,70,0
1,AL,35805,5,150,40,0
1,AL,35805,6,20,0,0
1,AL,35806,1,3530,2670,170
1,AL,35806,2,2520,1620,360
1,AL,35806,3,1840,1120,90
1,AL,35806,4,1200,530,0
1,AL,35806,5,2350,470,0
1,AL,35806,6,750,60,0
1,AL,35808,1,70,60,20
1,AL,35808,2,50,40,0
1,AL,35808,3,50,0,0
1,AL,35808,4,70,20,0
1,AL,35808,5,160,20,0
1,AL,35808,6,30,0,0
1,AL,35810,1,6760,3870,390
1,AL,35810,2,3900,1760,750
1,AL,35810,3,1490,630,90
1,AL,35810,4,610,170,0
1,AL,35810,5,600,120,0
1,AL,35810,6,70,0,0
1,AL,35811,1,4170,2820,210
1,AL,35811,2,2730,1410,430
1,AL,35811,3,1860,690,170
1,AL,35811,4,1380,320,0
1,AL,35811,5,2220,280,0
1,AL,35811,6,420,30,0
1,AL,35816,1,3390,2100,190
1,AL,35816,2,1520,810,290
1,AL,35816,3,370,180,0
1,AL,35816,4,180,70,0
1,AL,35816,5,150,50,0
1,AL,35816,6,20,0,0
1,AL,35824,1,1020,800,50
1,AL,35824,2,930,600,150
1,AL,35824,3,640,370,40
1,AL,35824,4,570,260,0
1,AL,35824,5,1110,250,0
1,AL,35824,6,330,20,0
1,AL,35901,1,3340,1940,170
1,AL,35901,2,1770,710,300
1,AL,35901,3,790,240,70
1,AL,35901,4,500,110,0
1,AL,35901,5,620,70,0
1,AL,35901,6,300,30,0
1,AL,35903,1,3300,1850,170
1,AL,35903,2,1850,730,340
1,AL,35903,3,980,290,110
1,AL,35903,4,500,70,0
1,AL,35903,5,470,40,0
1,AL,35903,6,60,0,0
1,AL,35904,1,2410,1330,110
1,AL,35904,2,1440,570,260
1,AL,35904,3,700,190,90
1,AL,35904,4,370,60,0
1,AL,35904,5,280,30,0
1,AL,35904,6,50,0,0
1,AL,35905,1,970,600,50
1,AL,35905,2,710,270,130
1,AL,35905,3,390,100,50
1,AL,35905,4,260,50,0
1,AL,35905,5,310,0,0
1,AL,35905,6,50,0,0
1,AL,35906,1,1660,1020,80
1,AL,35906,2,1100,460,170
1,AL,35906,3,650,210,60
1,AL,35906,4,420,70,0
1,AL,35906,5,500,50,0
1,AL,35906,6,110,0,0
1,AL,35907,1,1140,790,60
1,AL,35907,2,870,320,150
1,AL,35907,3,680,170,60
1,AL,35907,4,540,70,0
1,AL,35907,5,670,60,0
1,AL,35907,6,110,0,0
1,AL,35950,1,3710,2110,190
1,AL,35950,2,2660,900,510
1,AL,35950,3,1060,190,160
1,AL,35950,4,550,80,0
1,AL,35950,5,510,40,0
1,AL,35950,6,110,0,0
1,AL,35951,1,2300,1240,110
1,AL,35951,2,1460,510,260
1,AL,35951,3,620,100,110
1,AL,35951,4,300,30,0
1,AL,35951,5,270,20,0
1,AL,35951,6,60,0,0
1,AL,35952,1,1130,580,40
1,AL,35952,2,700,240,150
1,AL,35952,3,420,100,60
1,AL,35952,4,240,40,0
1,AL,35952,5,200,0,0
1,AL,35952,6,20,0,0
1,AL,35953,1,1120,660,60
1,AL,35953,2,790,320,150
1,AL,35953,3,470,130,50
1,AL,35953,4,280,40,0
1,AL,35953,5,320,30,0
1,AL,35953,6,60,0,0
1,AL,35954,1,2070,1160,100
1,AL,35954,2,1260,460,280
1,AL,35954,3,610,150,90
1,AL,35954,4,350,50,0
1,AL,35954,5,260,20,0
1,AL,35954,6,30,0,0
1,AL,35956,1,1410,830,60
1,AL,35956,2,960,340,210
1,AL,35956,3,510,100,70
1,AL,35956,4,310,40,0
1,AL,35956,5,290,0,0
1,AL,35956,6,30,0,0
1,AL,35957,1,2670,1520,110
1,AL,35957,2,1850,660,360
1,AL,35957,3,810,180,110
1,AL,35957,4,460,40,0
1,AL,35957,5,380,30,0
1,AL,35957,6,90,0,0
1,AL,35958,1,430,230,30
1,AL,35958,2,310,120,70
1,AL,35958,3,180,60,30
1,AL,35958,4,120,0,0
1,AL,35958,5,120,0,0
1,AL,35958,6,0,0,0
1,AL,35959,1,780,420,40
1,AL,35959,2,450,170,90
1,AL,35959,3,240,60,30
1,AL,35959,4,160,40,0
1,AL,35959,5,160,0,0
1,AL,35959,6,30,0,0
1,AL,35960,1,1480,820,80
1,AL,35960,2,930,330,200
1,AL,35960,3,520,120,70
1,AL,35960,4,360,50,0
1,AL,35960,5,410,40,0
1,AL,35960,6,70,0,0
1,AL,35961,1,990,520,40
1,AL,35961,2,710,250,130
1,AL,35961,3,270,60,50
1,AL,35961,4,130,20,0
1,AL,35961,5,110,0,0
1,AL,35961,6,0,0,0
1,AL,35962,1,1180,670,60
1,AL,35962,2,800,240,140
1,AL,35962,3,330,50,50
1,AL,35962,4,160,30,0
1,AL,35962,5,130,0,0
1,AL,35962,6,20,0,0
1,AL,35963,1,260,140,0
1,AL,35963,2,190,70,50
1,AL,35963,3,90,30,20
1,AL,35963,4,50,0,0
1,AL,35963,5,30,0,0
1,AL,35963,6,0,0,0
1,AL,35966,1,510,270,0
1,AL,35966,2,350,130,100
1,AL,35966,3,210,50,40
1,AL,35966,4,110,0,0
1,AL,35966,5,130,0,0
1,AL,35966,6,0,0,0
1,AL,35967,1,2630,1520,100
1,AL,35967,2,1800,640,320
1,AL,35967,3,860,180,130
1,AL,35967,4,460,70,0
1,AL,35967,5,430,60,0
1,AL,35967,6,120,0,0
1,AL,35968,1,830,470,20
1,AL,35968,2,660,250,120
1,AL,35968,3,310,90,30
1,AL,35968,4,200,0,0
1,AL,35968,5,180,30,0
1,AL,35968,6,50,0,0
1,AL,35971,1,780,460,30
1,AL,35971,2,500,180,110
1,AL,35971,3,230,40,30
1,AL,35971,4,140,30,0
1,AL,35971,5,110,0,0
1,AL,35971,6,20,0,0
1,AL,35972,1,180,110,0
1,AL,35972,2,140,50,50
1,AL,35972,3,70,20,0
1,AL,35972,4,50,0,0
1,AL,35972,5,60,0,0
1,AL,35972,6,0,0,0
1,AL,35973,1,420,220,30
1,AL,35973,2,250,90,50
1,AL,35973,3,160,40,30
1,AL,35973,4,80,0,0
1,AL,35973,5,90,0,0
1,AL,35973,6,0,0,0
1,AL,35974,1,320,160,20
1,AL,35974,2,190,70,60
1,AL,35974,3,100,30,0
1,AL,35974,4,50,0,0
1,AL,35974,5,50,0,0
1,AL,35974,6,0,0,0
1,AL,35975,1,130,60,0
1,AL,35975,2,110,60,40
1,AL,35975,3,50,0,0
1,AL,35975,4,30,0,0
1,AL,35975,5,30,0,0
1,AL,35975,6,0,0,0
1,AL,35976,1,2660,1650,90
1,AL,35976,2,1610,720,230
1,AL,35976,3,970,290,100
1,AL,35976,4,580,130,0
1,AL,35976,5,900,110,0
1,AL,35976,6,360,40,0
1,AL,35978,1,810,450,30
1,AL,35978,2,570,230,120
1,AL,35978,3,300,50,50
1,AL,35978,4,170,30,0
1,AL,35978,5,150,0,0
1,AL,35978,6,20,0,0
1,AL,35979,1,210,120,0
1,AL,35979,2,160,60,50
1,AL,35979,3,80,0,20
1,AL,35979,4,40,0,0
1,AL,35979,5,40,0,0
1,AL,35979,6,0,0,0
1,AL,35980,1,790,400,40
1,AL,35980,2,530,160,100
1,AL,35980,3,230,50,50
1,AL,35980,4,160,0,0
