"fips","pertrump","county","state","permale","med_age","nevermarried","widowed","fromdifstate","fromabroad","divorced","foodstamp","Marriedcouplefamily","single_mom","inschool","inundergrad","ingradprofesh","lessthan_hs","bachplus","med_income","gini","singledad","withkids","med_2bed","foreignborn","unemployed_rate","employed_rate","no_health_ins","dis5to17","dis18to34","dis35to64","pop_density","housing_density","pct_all_in_pov","police_violence_score","police_accountability_score","approach_to_policing_score","police_funding_score","mean_hha_score","svi_overall","res_seg_nonwhite_white","pct_child_in_pov","sev_hou_cost_burden","sev_hou_prob","poor_fair_health","spend_per_capita","unemp_bens_possible","saversperhouses","ForeignBornEuropePct","ForeignBornMexPct","ForeignBornCaribPct","ForeignBornCentralSouthAmPct","ForeignBornAsiaPct","ForeignBornAfricaPct","AvgHHSize","PopChangeRate1819","NonEnglishHHNum","PctEmpChange1920","PctEmpConstruction","PctEmpMining","PctEmpTrade","PctEmpTrans","PctEmpInformation","PctEmpFIRE","Deep_Pov_Children","PerCapitaInc","Deep_Pov_All","incar_rate","theftrate"
13313,0.174413541609971,"Whitfield","Georgia",0.495869988583708,36,0.215950190431421,0.0551243800186114,0.0167598837265079,0.00147740245786045,0.0911288697871197,0.0528699022420062,0.727477740192076,0.0869007348652747,0.260377792914224,0.0448209369034028,0.00557383654556444,0.19670558438942,0.101269223020616,48623,0.4585,0.0435475718340526,0.47159687390645,686,0.186641979335553,0.0498424891036983,0.950157510896302,0.137993226973148,0.00763644387309689,0.0104857200418278,0.0418181643754137,358.597082702628,137.742534746113,0.142,55.2,29,42.6,46.8,0,0.8793,31.486835936,0.195,0.1043667747,0.1727703576,0.2281717774,7280,5110,0.0437142079507646,0.164049234,14.41714554,0.274374742,16.77331466,1.336377678,0.070992066,2.88,0.364,2353,-4.3,6.213030163,0.027268532,11.59122373,3.788228384,1.013130847,2.59260813,4.25216133,23974,4.295582798,0.00383030020220874,0.0100827920987749
13317,0.140336050904752,"Wilkes","Georgia",0.484660707029663,45.1,0.281288094270622,0.0824867939861845,0.00670459162941894,0.00040633888663145,0.107070296627387,0.0899024786672084,0.664188351920694,0.083849648905411,0.218711905729378,0.0228565623730191,0.00741568468102397,0.114790735473385,0.096911824461601,37838,0.5082,0.0214787277984304,0.276745146633622,674,0.0324055262088582,0.0233050847457627,0.976694915254237,0.11407964242178,0.00375863470134092,0.00802519301097115,0.0627793579845591,20.7666181465308,10.8959348564437,0.203,54.3333333333333,29,61,57.3333333333333,0,0.7561,22.661078969,0.323,0.1654072208,0.1786163522,0.2398241097,7280,5110,0.0495662949194548,0.223486388,2.305973182,0,2.58025193,0.436814303,0,2.45,-0.882,12,-4.7,3.812316716,0.31769306,10.45943304,6.500488759,1.1485826,5.22971652,12.27295042,24674,6.660480462,0.00062728698379508,0.0202153596099147
13321,0.183898761443188,"Worth","Georgia",0.481653166780521,41.6,0.201766370645067,0.0513320971991802,0.0107836439933639,0,0.111593637162096,0.0866595101005172,0.684023066485753,0.134158751696065,0.223919195862204,0.0344003122865229,0.00453791353566898,0.118766468234605,0.0762174294915585,45398,0.4566,0.0162822252374491,0.360074626865672,651,0.0159070947594418,0.0689212827988338,0.931078717201166,0.170537718356592,0.0107348492241632,0.0209817507563189,0.0669464233434176,35.6659299350864,16.2475418109674,0.205,51,29,48.2,38.2,0,0.7357,18.805530342,0.336,0.1152752649,0.1282539683,0.1990645552,7280,5110,0.0488224462105059,0.136625354,0.400117107,0.136625354,0.400117107,0.917341661,0,2.54,-0.271,68,-3.8,8.09831238,0,15.17725677,5.867029109,0.804168083,3.907577302,10.91992058,24415,6.854659489,0.00327174749807544,0.00829511076412608
15001,0.306295123784362,"Hawaii","Hawaii",0.496352633874631,42.7,0.266696413799327,0.052291448367835,0.031234489293539,0.00537955168731418,0.0893216149684898,0.0889506114038474,0.718431067289396,0.0590512022141498,0.214510250226864,0.0380529331842634,0.00939541459648349,0.0545776324959014,0.208844925523541,62409,0.4708,0.0367151011935651,0.338479501816295,1199,0.12677292075063,0.0621085345445852,0.937891465455415,0.0421690673271199,0.00832752595771562,0.0126993517464742,0.0488120365588918,39.209784999715,17.2645012649966,0.156,43,29,51,48,0,0.5771,23.946058999,0.225,0.1601806432,0.2406384749,0.1394562311,11148,16848,0.00705822027825142,1.185205982,0.747020691,0.016043397,1.151113763,8.017687846,0.100271234,2.82,0.002,2380,-10.9,7.7890531,0.011350996,14.30565961,4.678880338,1.379145951,5.397398352,11.93443702,30542,7.508873058,0.0025619426902392,0.0202046535879554
15007,0.345762307072275,"Kauai","Hawaii",0.495046607866906,42.6,0.264236648134989,0.0542156084103164,0.0259025484540679,0.00944697571374828,0.0854686563836754,0.0533238584904346,0.748681235870384,0.0349158502888721,0.195181763714138,0.0267106968189608,0.00613078069918767,0.0535328623779069,0.207735930554975,83554,0.4161,0.0492966591308716,0.346332579753831,1304,0.167816188047764,0.0369339000439689,0.963066099956031,0.0416614415694799,0.00275885131463445,0.00706433139656398,0.0288704036561747,56.6694302972877,24.4905049547949,0.085,52,29,55,45,0,0.3099,26.590523826,0.119,0.1618315602,0.2427552385,0.1249327899,11148,16848,0.0164322197102905,0.739873762,0.264738258,0.203430451,0.521116359,13.3316613,0.14908944,3.13,0.173,816,-17.6,8.137685134,0.065825562,12.39989029,5.809105869,0.787164015,6.812945694,4.20978212,33143,4.05584357,0.00173265300553903,0.0150900806755006
16001,0.503872562059301,"Ada","Idaho",0.501010180606721,37,0.243356119855795,0.0341907282274887,0.0443691460416899,0.00416549012912363,0.10082981466524,0.0389275230984417,0.802762004270204,0.0607004951619498,0.261132234064209,0.0550685237354137,0.0127788393977003,0.0326103373324665,0.259613132566778,66293,0.4615,0.035860627810839,0.444237496025076,933,0.0583453175994694,0.0353978667299287,0.964602133270071,0.0696838561537838,0.00791946573156557,0.0131640870397002,0.0383671628918964,430.835172296724,171.196174956148,0.097,47.2,32,54,62,15,0.1373,20.789165451,0.102,0.1226156025,0.1402119701,0.11474882,7606,8960,0.00887176294221864,1.258183776,1.08241454,0.032614715,1.547338399,2.145128916,0.415016778,2.58,2.735,2691,-1.5,6.559867964,0.265468565,14.96710024,4.395949858,1.911984945,7.020944946,4.468177253,34919,4.914268595,0.0128432804611216,0.00149940133391996
16005,0.589866761054787,"Bannock","Idaho",0.498186906080569,33.8,0.235469014166618,0.0375794321692998,0.0360636623331196,0.00521191628286597,0.100612137818457,0.0623331195709205,0.793479886346643,0.0633567618762774,0.298140267008687,0.0776890339882236,0.0176295691715735,0.0477467498396782,0.176109135428205,51734,0.4402,0.0353422062708738,0.455560540351927,675,0.0409491051128083,0.0534897103554106,0.946510289644589,0.0776307351483705,0.0125808896402962,0.028554771760042,0.0630793447210401,74.7407407407407,29.8727668845316,0.138,51,29,48.75,57.75,0,0.579,31.165836495,0.155,0.120180803,0.155957272,0.1489350021,7606,8960,0.0185060565275908,0.448901067,0.958432927,0.015157698,1.153151052,1.949513205,0.24019122,2.68,1.308,445,-2.1,6.056978693,0.710238608,14.76072673,4.836006703,1.330034847,6.905540925,7.266855067,25076,6.977467349,0.00638948263577651,0.0142598962280651
16007,0.879034690799397,"Bear Lake","Idaho",0.493,39.6,0.134666666666667,0.047,0.0286666666666667,0.0055,0.0678333333333333,0.0428333333333333,0.848451327433628,0.0525442477876106,0.217333333333333,0.015,0.00433333333333333,0.043,0.125,54167,0.4051,0.019358407079646,0.396017699115044,537,0.0308333333333333,0.0276125743415463,0.972387425658454,0.0521666666666667,0.00866666666666667,0.011,0.0558333333333333,5.71706257324986,3.92381061277382,0.107,63,29,45,42.5,0,0.2143,21.444999664,0.144,0.0958781362,0.108559499,0.1354948369,7606,8960,0.0276548672566372,0.866666667,0.933333333,0,1.233333333,0.466666667,0.3,2.46,1.34,17,2.1,7.54352031,8.35589942,10.01934236,7.50483559,1.70212766,2.669245648,6.274256145,26378,4.675894666,0.00557412136434042,0
16009,0.779810979288156,"Benewah","Idaho",0.505581089954038,46.2,0.202889034799737,0.0525279054497702,0.03086014445174,0.00076603195447581,0.127270737579339,0.0653315824031517,0.796793760831889,0.061525129982669,0.194134383891442,0.0125848106806741,0.00623768877216021,0.0883125410374261,0.10801050558109,47556,0.4029,0.0563258232235702,0.386915077989601,688,0.0120376449989057,0.0842137035919107,0.915786296408089,0.0917049682643905,0.0100678485445393,0.0165244035894069,0.0937841978551105,11.6554635782707,6.03691279447966,0.147,63,29,44.5,63,0,0.7334,49.299824956,0.228,0.097269101,0.1504178273,0.155476737,7606,8960,0.0241396385243872,0.273582841,0.393959291,0,0.393959291,0.328299409,0,2.65,0.868,20,-1,6.576680069,1.263641585,8.759333716,6.059735784,0.201033889,3.18782309,11.11111111,23255,6.844907921,0.00083945435466946,0.00579995622674546
16011,0.764902980596119,"Bingham","Idaho",0.49988001483453,33.6,0.182442897968978,0.0399877833286066,0.0292109339208971,0.00270512009424289,0.087916403062894,0.0795610724492245,0.778015894276275,0.0613447629252612,0.279892667815616,0.0374353716267807,0.00532297824996182,0.0651846680774013,0.127576954122036,55472,0.4048,0.0510759889275828,0.446379140994732,616,0.0487139771810031,0.0445105433685664,0.955489456631434,0.0863456881694627,0.0179977748205676,0.017212417373852,0.0597307969196536,21.618702660894,7.89731835460351,0.12,55.8,29,50.4,53.4,0,0.507,39.672292849,0.159,0.0798833009,0.1247450714,0.159895549,7606,8960,0.0418564157514064,0.082898842,3.811165165,0,4.299832021,0.268330461,0,3.04,1.478,286,-1.1,7.586661261,0.476383539,14.27123454,6.755524022,1.069329009,2.979931076,3.351137777,23059,3.154392192,0.00287547924654109,0.00351229302558956
16013,0.303408834374295,"Blaine","Idaho",0.514951057077728,43.2,0.220891252849417,0.0309748357395074,0.0374558619764895,0.00455906673222187,0.0930585974165288,0.0539489563312922,0.813076614520658,0.0958684316085038,0.204308765029276,0.0145264381173736,0.00482724712823493,0.0802753318732401,0.250703973539534,56694,0.4757,0.0318892900120337,0.385679903730445,970,0.15670674473696,0.0152615610922129,0.984738438907787,0.12081526840388,0.00527421445492334,0.00978858445447638,0.0263710722746167,8.40729912744162,5.80277625378597,0.07,63,29,54.8,40.2,0,0.3239,29.000078401,0.081,0.1622812703,0.1905855339,0.1418334924,7606,8960,0.0220617729643,1.117418317,10.02547714,0.089393465,13.13190006,1.014615832,0.089393465,2.75,1.098,457,-2.7,12.01622718,0.219066937,14.57200811,3.456389452,2.198782962,5.23326572,5.500505561,33645,4.711150918,0.0023071852340145,0.000402270594019577
16017,0.671995610023779,"Bonner","Idaho",0.498750315287427,47.9,0.160143083167091,0.0562014170736741,0.0605122560821811,0.00162802962555319,0.108917474948981,0.0497122285661874,0.840370493991989,0.0591622162883845,0.187292196922795,0.02311343468391,0.00435669899795923,0.0677581344156291,0.17626286945954,50256,0.4436,0.0238651535380507,0.344709612817089,750,0.0237325445415148,0.0331213248529941,0.966878675147006,0.0856893902914402,0.00713122835981748,0.0150420765403224,0.0639746852858224,22.7185588814453,13.0864441920797,0.141,51.25,29,44,39.5,0,0.2401,20.788131389,0.177,0.1406828466,0.1917007598,0.1342059988,7606,8960,0.00917890520694259,0.834651808,0.185732957,0,0.382930912,0.451720896,0.066496985,2.46,2.313,46,1.6,10.85305208,0.797857806,16.30143724,6.169736051,1.961855839,4.459260069,5.99523242,27918,5.241748024,0.00188919549989387,0.00577835867097751
16021,0.78203706637098,"Boundary","Idaho",0.499873364288729,43.5,0.191473195441114,0.0525116082735331,0.0438159560996201,0.00337695230054875,0.110510764035458,0.0544533558463487,0.854362182829336,0.0375391032325339,0.195103419164204,0.0105529759392149,0.00202617138032925,0.0565639510341916,0.13642887294217,43423,0.4787,0.032325338894682,0.373305526590198,642,0.0427184466019417,0.0331095160916879,0.966890483908312,0.126720135078092,0.0111439425918109,0.0105529759392149,0.052258336850992,9.26693788139571,4.28258488499452,0.135,50.5,29,52,50.5,0,0.3083,4.1142061204,0.223,0.111060846,0.1683731513,0.1533405355,7606,8960,0.0393928861082146,1.131279021,0.607851414,0,0.607851414,0.590966653,0.008442381,2.52,1.906,0,0.9,5.888650964,0.321199144,13.9614561,5.931477516,1.327623126,2.826552463,14.06365655,25782,7.591466027,0.00082946250829462,0.00320810468552132
16027,0.683099214688641,"Canyon","Idaho",0.494741146792996,33.6,0.222084886023719,0.0343605978872689,0.037650540129484,0.00409404823716991,0.096547858091374,0.0868939912605166,0.762187243040056,0.0656251223618779,0.273979589492402,0.0468403229289676,0.00660285894142892,0.0916588936420488,0.114752817817151,52134,0.408,0.0353968440424449,0.466932926113004,813,0.0794272927359362,0.0486059867175719,0.951394013282428,0.11957745378688,0.0132930208194529,0.0256027348793611,0.0560438904026503,360.606110816543,126.337155355249,0.115,52,29,48.2,55.8,0,0.7366,24.526606871,0.152,0.1103812525,0.1589606135,0.174538842,7606,8960,0.0180606131798426,0.684638819,5.857567556,0.041354023,6.351518382,0.694288091,0.015622631,2.94,2.962,2036,-1.5,10.06263221,0.359824132,15.35422456,5.748890456,1.424779128,4.519059273,6.378165247,22232,5.638220413,0.00186062612232535,0.00182417188569748
16029,0.850702576112412,"Caribou","Idaho",0.513447432762836,36.9,0.149288077089026,0.0533582626204516,0.0201351934416799,0.00503379836041996,0.0775204947504674,0.0373939306774054,0.865248226950355,0.0256410256410256,0.280310657270243,0.0268948655256724,0.00733496332518337,0.055659427585215,0.120379692219186,59053,0.4049,0.0409165302782324,0.476813966175668,558,0.0303466129728175,0.0406533575317604,0.95934664246824,0.0651517330648641,0.00532144398101539,0.0149575722709622,0.0680281892708184,3.86550510638061,1.82962423487683,0.089,58.6666666666667,29,43.6666666666667,46.6666666666667,0,0.1917,15.726008923,0.115,0.0814516129,0.0978473581,0.1317417977,7606,8960,0.0200036370249136,0.330792464,2.430605494,0.028764562,2.430605494,0.028764562,0.172587372,2.71,1.677,44,-0.9,10.86154878,7.475695608,12.7053302,4.425075427,0.368756286,1.206838753,1.386825161,26221,2.096375018,0.00668848726341255,0.00230116496476341
16031,0.821165230034271,"Cassia","Idaho",0.508526804558886,32.9,0.179231743351625,0.0327142254115661,0.028535246939637,0.00523427606585057,0.0743773744195863,0.0582102152807092,0.798743178435588,0.057879940466347,0.289658083579569,0.0295061207260447,0.00481215702828198,0.0967918953144787,0.109750949767835,52935,0.4115,0.041177443360344,0.503224739540268,649,0.106753904601098,0.0257427866566556,0.974257213343344,0.113338961587168,0.0121570282819755,0.0144364710848459,0.0505276487969607,9.18056928055184,3.38971884748784,0.13,56.5,29,43,58,0,0.6732,26.93211763,0.171,0.0949236484,0.125081011,0.1557701643,7606,8960,0.0324541094757731,0.388349515,9.121992402,0.059096665,9.316167159,0.468552132,0,3.02,1.005,433,0.7,5.295335766,0.187358249,13.25313085,5.453111133,2.090523617,2.287742826,8.830894952,21687,6.322183249,0.00519164469681606,0.00962431405656395
16035,0.781398506449423,"Clearwater","Idaho",0.557016026749683,50.4,0.204312233367923,0.0607632883661939,0.0311310965063992,0.00311310965063992,0.152311772166494,0.0345901072293324,0.862929816297692,0.0292039566650966,0.152542372881356,0.0215611668396172,0.0028825089357777,0.0748299319727891,0.139628732849072,43915,0.4242,0.0292039566650966,0.251059821008008,699,0.0210999654098928,0.066740412979351,0.933259587020649,0.0914331834428687,0.00276720857834659,0.0137207425343019,0.0668742073100427,3.48556822840057,1.85872858945609,0.155,58.6666666666667,29,53.6666666666667,50.3333333333333,0,0.4401,10.630739402,0.232,0.0954831332,0.0953678474,0.1406840296,7606,8960,0.0196263149631025,0.634151966,0.599561859,0,0.795572466,0.392021215,0.034590107,2.17,-0.023,19,2.7,8.409570725,0.668543279,11.5059817,5.348346235,1.583391978,2.005629838,4.028776978,23412,4.535469699,0.0666361346462102,0.000691802144586648
16039,0.710044096031357,"Elmore","Idaho",0.525707661818046,32.3,0.181767191414576,0.041880118161762,0.0663725086938638,0.0199678420521258,0.0831993418838575,0.0619975320644655,0.805957446808511,0.0504964539007092,0.232845978386868,0.0527988632539356,0.00467412033055379,0.0631567139064428,0.117413902703511,46855,0.3976,0.0412765957446809,0.430070921985816,752,0.0975956325019631,0.0727157091371635,0.927284290862837,0.10499943910556,0.00983434917548517,0.0159667950491717,0.0476386344090042,8.6248544678765,4.02781316416669,0.129,50.3333333333333,29,64.6666666666667,56,0,0.5882,14.409072447,0.201,0.0931236509,0.1429298067,0.1642678851,7606,8960,0.0449848024316109,1.233967767,5.119096586,0.08974311,5.530419175,2.583853719,0.003739296,2.45,0.545,339,1.3,8.344690219,0.345948213,12.65331796,6.866547856,0.345948213,3.428032289,6.88751926,23028,6.838465402,0.00369776041303286,0.000486108514377594
16041,0.877100840336134,"Franklin","Idaho",0.513591800356506,32.8,0.178104575163399,0.036319073083779,0.0748663101604278,0.00319370172311349,0.0554070112893642,0.0317142008318479,0.848840538219296,0.0103063269395935,0.294489007724302,0.0210932857991682,0.00252525252525253,0.0571152703505645,0.104649435531788,57215,0.3944,0.0254795304895505,0.464929859719439,608,0.0254753416518122,0.00841651986690155,0.991583480133098,0.0808823529411765,0.0175282234105764,0.0253267973856209,0.0585264408793821,20.1436265709156,7.23668461998803,0.088,38,29,72.5,56.5,0,0.1414,30.481063441,0.12,0.0776212085,0.1278106509,0.1268636476,7606,8960,0.0248115278175398,0.386215092,1.240344623,0,1.9533571,0.163398693,0,3.05,1.255,54,-1.4,8.114961961,1.555367709,15.55367709,5.646661031,1.301775148,3.634826712,4.555860806,24185,3.680250317,0.0262888520964041,0.00438205585264409
16043,0.825718112814407,"Fremont","Idaho",0.518586789554532,37.6,0.164976958525346,0.0421658986175115,0.0265745007680492,0.0100614439324117,0.071889400921659,0.0711213517665131,0.8438111204247,0.0371612182173792,0.255760368663594,0.0387864823348694,0.00706605222734255,0.08678955453149,0.140168970814132,58065,0.4028,0.0162056440346465,0.434758312377759,642,0.0596774193548387,0.0460062646828504,0.95399373531715,0.100307219662058,0.0133640552995392,0.0168970814132104,0.0476190476190476,6.86828403677855,4.73869397099706,0.153,63,29,55.5,50,0,0.5137,4.9622804474,0.222,0.079104122,0.1366181411,0.15614299,7606,8960,0.0436574462140263,0.053763441,4.577572965,0,4.80030722,0.184331797,0.069124424,2.87,-0.426,147,0.5,10.49290515,1.736370426,13.59223301,8.215085885,1.213592233,1.960418223,2.816901409,23577,2.933140469,0.0207648640573648,0.00299539170506912
16047,0.770082644628099,"Gooding","Idaho",0.513137047795089,38.7,0.200356482703987,0.0505017163982044,0.022181146025878,0.00125429099551096,0.100871402165302,0.0732770002640613,0.761458333333333,0.0755208333333333,0.241946131502509,0.0306311064166887,0.00244256667546871,0.134671243728545,0.110377607604964,47204,0.4134,0.0393229166666667,0.422916666666667,707,0.128795880644309,0.0497246262785209,0.950275373721479,0.14424346448376,0.00844996039081067,0.0112886189595986,0.0528122524425667,20.6406954720735,8.4903732166946,0.137,50.5,29,53,57.75,0,0.7076,5.0816870573,0.196,0.0793558401,0.1863013699,0.1737518832,7606,8960,0.0707465277777778,0.264061262,11.45365725,0,12.25244257,0.132030631,0,2.75,0.417,305,-0.6,8.490836197,0.114547537,9.17812142,8.118556701,1.26002291,1.832760596,4.453638355,23607,4.035426517,0.00115399410180792,0.00297068919989438
16049,0.815038533638825,"Idaho","Idaho",0.525805861921882,50.2,0.166229967704588,0.0656876485284261,0.023947352385595,0.00091402108341965,0.101273536042898,0.0347937359088416,0.891593936610014,0.0376665135507579,0.190116385351289,0.0131619036012431,0.00749497288404119,0.0698921455121565,0.145816830174883,41516,0.4286,0.0135507579237483,0.336242535599449,575,0.0132228383401377,0.0526040759449573,0.947395924055043,0.0900615440862836,0.00615440862835903,0.0183413564072878,0.0893303272195479,1.93007463441369,1.03166258564846,0.162,63,29,55.6666666666667,58.3333333333333,0,0.5392,22.991149313,0.217,0.1442088091,0.1512800621,0.1693516207,7606,8960,0.0108573098926797,0.542319176,0.24983243,0.048747791,0.335141064,0.353421486,0,2.45,1.159,51,-0.2,10.54071452,1.078210492,9.559060187,3.733504989,2.800128742,2.912777599,5.996252342,22672,4.805260496,0.024786893174536,0.000121869477789288
16051,0.853665420165103,"Jefferson","Idaho",0.509076890726852,31.5,0.172460923810191,0.0199060769608187,0.0349758183220018,0.00196257096796804,0.0599285063433097,0.0432116072054391,0.896527184742385,0.0310276117278679,0.318427139552814,0.0542160229901171,0.00679890656760356,0.0567393285203617,0.142286395177683,63048,0.3712,0.0249074864787931,0.497011101622545,801,0.0375341697623887,0.0474897119341564,0.952510288065844,0.0730356767365248,0.00609798836475783,0.0106539566832551,0.0448237190719843,25.8081438468913,8.47397840125902,0.091,51.5,29,54.5,61,0,0.2525,3.6098013544,0.11,0.0808189655,0.118404908,0.1333521645,7606,8960,0.0525192143467122,0.266348917,2.845727904,0,3.098058457,0.161211187,0,3.24,1.585,174,0.1,9.55330185,0.418053728,14.84864907,5.094062089,1.408995897,5.024386467,3.316353051,24677,2.989998245,0.00336667637823314,0.00501156515034695
16053,0.73399897593446,"Jerome","Idaho",0.504930467762326,32.7,0.205267593763169,0.0331226295828066,0.0205646860514117,0.0141171512852929,0.0801517067003793,0.0672987779182469,0.762664329535495,0.0720420683610868,0.264264643910662,0.0248209018120523,0.00387694900969237,0.138390223345976,0.0978508217446271,52921,0.4114,0.0266432953549518,0.485714285714286,745,0.164348925410872,0.0297953355544979,0.970204664445502,0.156047197640118,0.00965023177412558,0.0161820480404551,0.0357774968394437,39.4244986792045,14.1732152647406,0.125,52.5,29,26.5,52,0,0.6736,18.885843748,0.175,0.111155914,0.1621975147,0.1725598974,7606,8960,0.12410166520596,0.278128951,12.33881163,0,15.24230931,0.429835651,0.0842815,2.94,1.438,800,-1.7,3.582089552,0.52464948,11.8498417,7.327001357,0.92265943,2.885572139,16.23978956,21461,8.934488912,0.00408466394355737,0.00324483775811209
16055,0.70234835190629,"Kootenai","Idaho",0.494082200836501,40.2,0.199558866528521,0.0404012153417831,0.0440370704669404,0.00198955009471021,0.114656564244035,0.052853383506439,0.789911608721273,0.0619917501473188,0.226007805647017,0.0375408398062572,0.00650258705076213,0.0474504519393346,0.174533758787709,57242,0.4278,0.0359693576900412,0.406977018267531,880,0.0241097875694436,0.0371791004036834,0.962820899596317,0.0830843747219079,0.0091722708839196,0.0163804172334448,0.047641143641703,119.566489584046,53.8787174050176,0.103,57.1666666666667,29,45.1666666666667,50.3333333333333,7,0.2328,30.801573678,0.126,0.1265543998,0.1562527309,0.1354864874,7606,8960,0.00975477086260822,0.776115229,0.478636173,0.027332477,0.630553896,0.454481891,0.015890975,2.5,2.784,456,-2,9.41509202,0.636690304,15.41446353,3.903485401,1.657307593,6.668852728,6.653537769,29948,4.338146347,0.00167481705395595,0.00476729255920977
16057,0.460476421973748,"Latah","Idaho",0.512694595620808,28.7,0.365219592456651,0.0296671307429439,0.0556891532717378,0.0082268067333249,0.065130996076446,0.0345779015314517,0.841496518352414,0.0396553758999174,0.394026072649032,0.196203012276927,0.0485001898493862,0.0234906973800785,0.256524490570814,49158,0.4568,0.0287973563082733,0.370706951492978,752,0.0609796228325528,0.0325067722442175,0.967493227755783,0.0572332616124541,0.011213770408809,0.0295658777369953,0.0410074674091887,36.6826378442624,15.7483239549093,0.127,58.6666666666667,29,60.6666666666667,56.6666666666667,0,0.2484,31.907011675,0.102,0.1730438236,0.1951379763,0.1358119522,7606,8960,0.0118021952083087,0.693583091,0.523984306,0.139222883,0.863181876,3.551449184,0.149348184,2.35,0.7,78,-5.4,4.61119366,0.104011887,14.52204061,2.268449728,1.12431897,4.16542843,6.54704835,27011,9.897939534,0.00027836121163043,0.00255663840020251
16059,0.758125791473195,"Lemhi","Idaho",0.508092264559704,52.1,0.16961896266089,0.0814323945456863,0.0665222377978845,0.00178412132024978,0.11494838791895,0.0560723843507073,0.846005774783446,0.0582290664100096,0.173187205301389,0.0172040270166943,0.00598955014655282,0.0597680642283675,0.172932330827068,39324,0.4323,0.0168431183830606,0.308950914340712,635,0.0223015165031222,0.0508950508950509,0.949104949104949,0.0976169236650949,0.0124888492417484,0.0141455333248375,0.0461322798521728,1.71718807443847,1.06725197388001,0.147,63,29,61.5,49,0,0.2997,19.233946122,0.229,0.1424251588,0.172972973,0.1548660986,7606,8960,0.025264677574591,0.318593093,0.10194979,0,0.293105646,0,0.79011087,2.13,1.198,18,0.7,7.169693175,3.036944271,16.71884784,5.072010019,1.095804634,3.944896681,6.407634629,25075,3.495598136,0.00025081514923501,0.000382311711482095
16061,0.796256684491979,"Lewis","Idaho",0.495049504950495,48.6,0.180823345492444,0.0807712350182387,0.0278791036998437,0.00052110474205315,0.127670661803022,0.0659197498697238,0.81936887921654,0.0272034820457018,0.206357477853048,0.020323084940073,0.00573215216258468,0.0815528921313184,0.126628452318916,41198,0.4534,0.0576713819368879,0.323177366702938,596,0.0218863991662324,0.0593705293276109,0.940629470672389,0.119072433559145,0.0164147993746743,0.0158936946326212,0.0953621677957269,7.99866619427714,4.05977116895567,0.142,63,29,54.5,40.5,0,0.5678,23.644250665,0.233,0.1131953428,0.1569230769,0.167313287,7606,8960,0.0308306129851288,0.312662845,0.286607608,0.078165711,0.364773319,0.99009901,0,2.31,0.157,8,-0.5,7.771664374,0,9.078404402,5.914718019,1.994497937,1.719394773,11.03286385,24094,7.909306618,0.0011321822813473,0.0104220948410631
16065,0.792367928938756,"Madison","Idaho",0.50846547314578,23.5,0.276317135549872,0.0149360613810742,0.115933503836317,0.0187468030690537,0.0234271099744246,0.0819181585677749,0.934449708053322,0.0309573647680952,0.492890025575448,0.283657289002558,0.0115601023017903,0.0170843989769821,0.152122762148338,39160,0.4795,0.0121185413682935,0.440123388784841,736,0.0462148337595908,0.0596931659693166,0.940306834030683,0.0506393861892583,0.00971867007672634,0.0267519181585678,0.0203324808184143,82.5957455797545,30.0534443059634,0.239,51,29,59.5,53.5,0,0.4029,26.699433115,0.164,0.2413463377,0.3044719315,0.174921266,7606,8960,0.0196926297234769,0.109974425,1.710997443,0,2.723785166,1.286445013,0.025575448,3.51,1.645,98,0.6,5.708693525,0.375142717,13.56494318,3.735116621,1.451639211,3.262110586,9.942782103,16585,15.67177684,0.00143631999697617,0.000281329923273657
16067,0.78381083448017,"Minidoka","Idaho",0.499637768654914,35.2,0.184786283506399,0.0425984061820816,0.02385897126298,0.00738951943974885,0.0842791596232794,0.0675199227239797,0.777494072587999,0.0649279591464527,0.251485148514851,0.0269017145617001,0.00222168558319247,0.129968606616759,0.0879497705868148,53370,0.4463,0.028269195695787,0.452854276855736,640,0.143781695242695,0.0348537487392133,0.965146251260787,0.157498188843275,0.0130403284230862,0.0139579811639701,0.0542864042501811,27.1352371466391,10.7479391373865,0.124,63,29,42.3333333333333,49.6666666666667,0,0.6783,7.3300274953,0.159,0.0697606962,0.1046831956,0.1865078557,7606,8960,0.0670253510851724,0.333252838,13.57160106,0.03863801,13.65370683,0.241487563,0,2.85,1.544,573,0.8,3.770818058,0,16.00502776,6.305645753,1.194092385,4.095527391,5.989900749,24262,4.624615835,0.00500883676045467,0.00511953634387829
16073,0.805356389708984,"Owyhee","Idaho",0.515235457063712,38.9,0.194511772853186,0.0463123268698061,0.0460526315789474,0.00484764542936288,0.0810249307479224,0.0920186980609418,0.784131063283007,0.0507548988114359,0.223251385041551,0.0263157894736842,0.00822368421052632,0.155730609418283,0.0783414127423823,43798,0.4434,0.049469964664311,0.441696113074205,621,0.0972126038781163,0.0334674857021817,0.966532514297818,0.179795706371191,0.014196675900277,0.0161876731301939,0.0667416897506925,1.50082303617851,0.638421433499067,0.147,38,29,41.5,56,0,0.8245,6.8166777734,0.222,0.1003668763,0.1695331695,0.2007404281,7606,8960,0.0238630627323207,0.354916898,8.630540166,0,9.279778393,0.069252078,0.017313019,2.64,1.32,326,-1.3,8.068885449,0.232198142,10.75851393,5.089009288,0.696594427,3.037925697,6.128038343,22806,4.892402284,0.00235037354150928,0.00424168975069252
